"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2017-10-31,70586,"29601","SC","Greenville","Greenville","Greenville",7138,212200,0.00236183278223902,0.00568720379146919,0.0815494393476045,0.075742994529779,,"2017-10","2017-Q4",212200,0,"2017-10"
2017-10-31,73294,"35057","AL","Cullman","Cullman","Good Hope",7139,146300,0.00757575757575758,0.0145631067961165,0.00480769230769231,0.0277292814134702,,"2009-08","2009-Q3",158600,-0.0775535939470366,
2017-10-31,85593,"62629","IL","Springfield","Sangamon","Chatham",7140,155500,0.00128783000643915,0.0032258064516129,0.0190039318479685,0.0226879024181426,0.00475210384859626,"2017-10","2017-Q4",155500,0,"2017-10"
2017-10-31,62186,"11702","NY","New York","Suffolk","Babylon",7141,423700,-0.00726335520149953,-0.016480965645311,0.0864102564102564,0.028142969950349,-0.00731979404382843,"2006-03","2006-Q1",476900,-0.111553784860558,"2004-12"
2017-10-31,87536,"67301","KS","Coffeyville","Montgomery","Independence",7142,58400,-0.00341296928327645,0.00863557858376511,0.0373001776198934,0.00486471890911067,,"2008-08","2008-Q3",86100,-0.321718931475029,
2017-10-31,92205,"78015","TX","San Antonio","Bexar","Fair Oaks Ranch",7143,428500,0.00634100516674495,0.012045347189419,0.0390397672162949,0.0387617151360957,0.0133717650738605,"2017-10","2017-Q4",428500,0,"2017-10"
2017-10-31,95601,"88260","NM","Hobbs","Lea","Lovington",7144,107000,0.0113421550094518,0.0180780209324453,0.00375234521575985,-0.0105019661156411,,"2015-08","2015-Q3",114400,-0.0646853146853147,"2015-04"
2017-10-31,58516,"01850","MA","Boston","Middlesex","Lowell",7145,227000,0.00309323906319046,0.0129406514948684,0.0697455230914232,0.0806897373828068,0.0102461396985218,"2006-01","2006-Q1",234700,-0.0328078397954836,"2005-06"
2017-10-31,69850,"28315","NC","Pinehurst-Southern Pines","Moore","Aberdeen",7146,152500,-0.00586701434159061,-0.0135834411384217,0.0575589459084605,0.0207756036832134,0.00945749693375508,"2017-04","2017-Q2",163200,-0.0655637254901961,"2017-02"
2017-10-31,82227,"55376","MN","Minneapolis-St Paul","Wright","Saint Michael",7147,260300,0.0015390534821085,0.0252067743205987,0.0832292967124428,0.0615449261273697,0.00280895217890165,"2006-09","2006-Q3",267300,-0.0261878039655817,"2005-04"
2017-10-31,63640,"14619","NY","Rochester","Monroe","Rochester",7148,83100,0.0284653465346535,0.0297397769516729,0.0413533834586466,0.0566090664221226,0.0297242332460461,"2017-05","2017-Q2",86200,-0.0359628770301624,"2017-04"
2017-10-31,73922,"36541","AL","Mobile","Mobile","Grand Bay",7149,124900,-0.0008,0.000801282051282051,0.0602716468590832,0.0347294582968325,0.000481657821381321,"2008-08","2008-Q3",134300,-0.0699925539836188,"2007-11"
2017-10-31,58331,"01331","MA","Worcester","Worcester","Town of Athol",7150,156200,0.00321130378933847,0.0156046814044213,0.0847222222222222,0.0460752219256633,-0.00958944910264725,"2005-11","2005-Q4",183600,-0.149237472766885,"2004-03"
2017-10-31,60676,"07446","NJ","New York","Bergen","Ramsey",7151,542800,-0.00275583318023149,-0.00804093567251462,-0.000368324125230203,0.0243415647555176,-0.000624233193230239,"2006-04","2006-Q2",585400,-0.0727707550392894,"2005-04"
2017-10-31,63940,"15209","PA","Pittsburgh","Allegheny","Shaler Township",7152,154200,0.00718484650555193,0.0239043824701195,0.0745644599303136,0.0472746497957934,0.030666006232589,"2017-10","2017-Q4",154200,0,"2017-10"
2017-10-31,63946,"15215","PA","Pittsburgh","Allegheny","O'Hara Township",7153,215500,0.00513059701492537,0.0131640808650682,0.00748013090229079,0.0533270833919901,0.0337696517570092,"2017-02","2017-Q1",217200,-0.00782688766114181,"2017-01"
2017-10-31,92079,"77651","TX","Beaumont","Jefferson","Port Neches",7154,139000,0.0198092443140132,0.033457249070632,0.0893416927899687,0.0324268485809058,0.0109154515897285,"2009-07","2009-Q3",140400,-0.00997150997150997,"2009-03"
2017-10-31,59938,"05602","VT","Barre","Washington","Montpelier",7155,251200,-0.00711462450592885,-0.0114128295946478,0.047102959566486,0.0410793665616829,0.0138585952277934,"2005-04","2005-Q2",263400,-0.0463173880030372,"2005-02"
2017-10-31,69898,"28372","NC","Lumberton","Robeson","Pembroke",7156,75000,0.00267379679144385,0.00401606425702811,0.0121457489878542,0.0243489429551675,0.000400882471663477,"2015-09","2015-Q3",82000,-0.0853658536585366,"2014-12"
2017-10-31,98120,"95338","CA",,"Mariposa","Mariposa",7157,258800,-0.0023130300693909,0.0188976377952756,0.106928999144568,0.0850173437436474,-0.0212167441821295,"2006-09","2006-Q3",368000,-0.296739130434783,"2004-10"
2017-10-31,73163,"34669","FL","Tampa","Pasco","Hudson",7158,161900,0.0037197768133912,0.0169597989949749,0.0345047923322684,0.0827385273930961,-0.00809007978149223,"2006-06","2006-Q2",201300,-0.195727769498261,"2005-02"
2017-10-31,58899,"02771","MA","Providence","Bristol","Seekonk",7159,324100,0.00216450216450216,0.00278465346534653,0.0404494382022472,0.0533739038068655,0.00317092921750883,"2005-10","2005-Q4",350000,-0.074,"2004-11"
2017-10-31,60568,"07059","NJ","New York","Somerset","Warren",7160,725800,-0.00192519251925193,0.00609925145550319,-0.00302197802197802,0.0125267783350083,-0.00138102002832063,"2005-12","2005-Q4",779400,-0.0687708493713113,"2005-05"
2017-10-31,69975,"28465","NC","Myrtle Beach","Brunswick","Oak Island",7161,223500,-0.0158520475561427,-0.0282608695652174,0.0090293453724605,0.0259797823762411,-0.033641928480578,"2007-02","2007-Q1",373500,-0.401606425702811,"2005-01"
2017-10-31,73125,"34479","FL","Ocala","Marion","Ocala",7162,114900,0.00349344978165939,0.0195208518189885,0.1220703125,0.0979877794162776,-0.0170066816450379,"2006-11","2006-Q4",152300,-0.245567957977676,"2005-07"
2017-10-31,78194,"46582","IN","Warsaw","Kosciusko","Warsaw",7163,161800,0.0150564617314931,0.0208201892744479,0.0338658146964856,,,"2016-03","2016-Q1",163100,-0.00797057020232986,"2016-02"
2017-10-31,78895,"48001","MI","Detroit","Saint Clair","Algonac",7164,153500,0.000651890482398957,0.00458115183246073,0.0622837370242214,0.102349570983889,0.00297985708203052,"2002-09","2002-Q3",177000,-0.132768361581921,"2001-01"
2017-10-31,82249,"55398","MN","Minneapolis-St Paul","Sherburne","Zimmerman",7165,219900,-0.00317316409791478,-0.00497737556561086,0.0795287187039764,0.0818281194958121,0.00366536336357326,"2006-07","2006-Q3",226900,-0.0308505949757602,"2005-09"
2017-10-31,73387,"35217","AL","Birmingham","Jefferson","Tarrant",7166,55000,-0.00900900900900901,-0.00181488203266788,0.0166358595194085,0.0208835423134883,-0.0189551867146038,"2007-09","2007-Q3",67000,-0.17910447761194,"2003-03"
2017-10-31,87237,"66606","KS","Topeka","Shawnee","Topeka",7167,72800,0.0311614730878187,0.0429799426934097,0.0612244897959184,-0.010124621726344,,"2008-08","2008-Q3",100600,-0.276341948310139,
2017-10-31,70884,"30107","GA","Atlanta","Cherokee","Ball Ground",7168,222400,0.0104497955474784,0.0426629160806376,0.0806608357628766,0.0776771396132792,0.0168374114338099,"2017-10","2017-Q4",222400,0,"2017-10"
2017-10-31,61235,"08882","NJ","New York","Middlesex","South River",7169,265700,-0.0048689138576779,0.0172281776416539,0.0573020294468762,0.029099215245366,-0.0141834438923525,"2007-04","2007-Q2",323300,-0.178162697185277,"2004-08"
2017-10-31,92926,"79360","TX",,"Gaines","Seminole",7170,139500,-0.00143163922691482,-0.00852878464818763,0.00649350649350649,0.0448915979253144,,"2017-01","2017-Q1",140800,-0.00923295454545455,"2016-12"
2017-10-31,58467,"01730","MA","Boston","Middlesex","Bedford",7171,669200,0.00164646011076186,0.00224651789725925,0.0296968764425296,0.0565014029119619,0.0280244217605941,"2017-10","2017-Q4",669200,0,"2017-10"
2017-10-31,59040,"03106","NH","Concord","Merrimack","Town of Hooksett",7172,243700,0.00785773366418528,0.00702479338842975,0.0522452504317789,0.0556385169432851,0.000164284577401697,"2006-03","2006-Q1",264700,-0.0793350963354741,"2004-11"
2017-10-31,65766,"19096","PA","Philadelphia","Montgomery","Wynnewood",7173,500800,0.01028848093605,0.0264398442303751,0.0216238270093839,0.0297591075083878,0.0059190479683402,"2017-10","2017-Q4",500800,0,"2017-10"
2017-10-31,72580,"33413","FL","Miami-Fort Lauderdale","Palm Beach","Greenacres",7174,267200,0.003003003003003,0.01906941266209,0.0561264822134387,0.116801590203962,0.000713872737820864,"2006-03","2006-Q1",328600,-0.186853317102861,"2005-03"
2017-10-31,58754,"02382","MA","Boston","Plymouth","Whitman",7175,323300,0.000309405940594059,-0.00277606415792721,0.0648880105401844,0.060869628729697,0.00978604408699435,"2017-06","2017-Q2",324300,-0.00308356460067838,"2017-05"
2017-10-31,84559,"60526","IL","Chicago","Cook","La Grange Park",7176,323900,-0.00277093596059113,0,0.0414790996784566,0.063482408663029,-0.00666475387465559,"2007-03","2007-Q1",352600,-0.0813953488372093,"2005-07"
2017-10-31,79113,"48301","MI","Detroit","Oakland","Bloomfield Hills",7177,461000,-0.00539374325782093,-0.00732127476313523,0.0178847427688231,0.0700564108221713,0.0123872686195301,"2006-04","2006-Q2",469200,-0.0174765558397272,"2006-01"
2017-10-31,65082,"17517","PA","Lancaster","Lancaster","Denver",7178,192500,0.0046972860125261,0.014760147601476,0.0277629471436199,0.0186634472045002,-0.00470698269081504,"2007-10","2007-Q4",201800,-0.0460852329038652,"2006-03"
2017-10-31,70766,"29920","SC","Hilton Head Island","Beaufort","Saint Helena Island",7179,362400,-0.000275862068965517,0.00610771793448084,0.0410801493823614,0.00959694433655156,-0.0106852936505485,"2006-12","2006-Q4",433100,-0.163241745555299,"2005-05"
2017-10-31,74368,"37406","TN","Chattanooga","Hamilton","Chattanooga",7180,77000,-0.0102827763496144,0.0349462365591398,0.0953058321479374,0.0282132225861589,0.00687645066986109,"2017-09","2017-Q3",77800,-0.0102827763496144,"2017-09"
2017-10-31,76634,"43326","OH",,"Hardin","Kenton",7181,110600,-0.00180505415162455,0.0288372093023256,0.191810344827586,0.064538373418634,0.0199219251011931,"2017-09","2017-Q3",110800,-0.00180505415162455,"2017-09"
2017-10-31,82292,"55442","MN","Minneapolis-St Paul","Hennepin","Plymouth",7182,327100,0.00460687960687961,0.00770178681454097,0.0413880929640242,0.0442703679313639,0.00538380457434262,"2017-10","2017-Q4",327100,0,"2017-10"
2017-10-31,72337,"32968","FL","Vero Beach","Indian River","Vero Beach",7183,243700,-0.00367947669664759,0.00453421269579555,0.0361394557823129,0.0760815268997332,-0.00142496027384842,"2006-05","2006-Q2",304700,-0.200196914998359,"2004-12"
2017-10-31,67134,"22044","VA","Washington","Fairfax","Falls Church",7184,419600,0.00191021967526266,0.0072011521843495,0.0204280155642023,0.0459388483809602,-0.00910724906435756,"2006-03","2006-Q1",501200,-0.162809257781325,"2005-03"
2017-10-31,95370,"87413","NM","Farmington","San Juan","Bloomfield",7185,147700,0.0256944444444444,0.0460339943342776,0.0328671328671329,-0.00921816341829518,-0.0233164144805562,"2007-04","2007-Q2",189000,-0.218518518518519,
2017-10-31,68037,"24202","VA","Kingsport","Bristol City","Bristol",7186,135400,-0.00294550810014728,0.00969425801640567,0.0211161387631976,0.00632199678756784,-0.0017554571895656,"2007-11","2007-Q4",138200,-0.020260492040521,"2007-07"
2017-10-31,93781,"81416","CO",,"Delta","Delta",7187,175100,0.00401376146788991,0.0221833041447752,0.0822002472187886,0.0347607757132886,-0.00968607975658087,"2008-01","2008-Q1",198600,-0.118328298086606,"2007-05"
2017-10-31,58613,"02090","MA","Boston","Norfolk","Westwood",7188,676900,0.00564552072500371,0.0051975051975052,0.013020053876085,0.0482542288467507,0.0185409077298853,"2017-05","2017-Q2",678000,-0.00162241887905605,"2017-05"
2017-10-31,84293,"60026","IL","Chicago","Cook","Glenview",7189,556400,-0.000897827258035554,-0.000897827258035554,0.0134790528233151,0.0407841773365132,-0.0131579127352069,"2006-11","2006-Q4",654000,-0.149235474006116,"2004-04"
2017-10-31,74884,"38572","TN","Crossville","Cumberland","Crossville",7190,86300,0,0.082810539523212,0.182191780821918,0.0478956038630904,,"2017-10","2017-Q4",86300,0,"2017-10"
2017-10-31,61892,"10606","NY","New York","Westchester","White Plains",7191,520000,0.00173376998651512,0.00560819957455038,0.0490215856364737,0.0459918062381857,-0.00120353325065536,"2006-08","2006-Q3",558500,-0.0689346463742166,"2005-07"
2017-10-31,66532,"20650","MD","California-Lexington Park","Saint Marys","Leonardtown",7192,329300,0.000911854103343465,0.000607718018839259,0.00826699326393142,0.0146524511852038,-0.0148128394331216,"2007-03","2007-Q1",397800,-0.17219708396179,"2005-04"
2017-10-31,77962,"46107","IN","Indianapolis","Marion","Beech Grove",7193,96100,0.00523012552301255,0.0180084745762712,0.0822072072072072,0.0474991597404328,-0.00466473454732996,"2005-03","2005-Q1",105000,-0.0847619047619048,"2004-06"
2017-10-31,62695,"12701","NY",,"Sullivan","Thompson",7194,87800,-0.00678733031674208,-0.0134831460674157,-0.0319735391400221,-0.00559945623283331,-0.0559796668138064,"2007-06","2007-Q2",161900,-0.457689932056825,
2017-10-31,73245,"34984","FL","Port St. Lucie","Saint Lucie","Port Saint Lucie",7195,198300,0.00967413441955193,0.0263975155279503,0.119074492099323,0.147658493586182,0.0032860505165504,"2006-03","2006-Q1",243100,-0.184286301933361,"2005-02"
2017-10-31,73911,"36527","AL","Daphne","Baldwin","Spanish Fort",7196,244800,-0.000816326530612245,-0.00325732899022801,0.0342205323193916,0.0228978155976658,-0.00842008959435026,"2007-01","2007-Q1",273900,-0.106243154435926,"2006-06"
2017-10-31,67566,"23150","VA","Richmond","Henrico","Sandston",7197,168400,0.00417412045319022,0.0108043217286915,0.0815671162491972,0.030516002911209,-0.00691484924021646,"2007-06","2007-Q2",180900,-0.0690989496959646,"2006-06"
2017-10-31,73362,"35180","AL","Birmingham","Jefferson","Warrior",7198,127100,0.00157604412923562,0,-0.0108949416342412,0.0195016860422454,-0.00354893066170503,"2008-05","2008-Q2",133200,-0.0457957957957958,"2007-06"
2017-10-31,72570,"33403","FL","Miami-Fort Lauderdale","Palm Beach","Lake Park",7199,195800,0.00256016385048643,0.0224543080939948,0.0538213132400431,0.141107172052976,0.000153346823521305,"2006-03","2006-Q1",252300,-0.223939754260801,"2005-03"
2017-10-31,72647,"33498","FL","Miami-Fort Lauderdale","Palm Beach","Boca Raton",7200,411300,0.00317073170731707,0.00292611558156547,0.000486499635125274,0.072092899051815,-0.00268305132268343,"2006-03","2006-Q1",529000,-0.222495274102079,"2005-01"
2017-10-31,60141,"06084","CT","Hartford","Tolland","Tolland",7201,256300,-0.00155823918971562,0.0106466876971609,0.0122432859399684,0.00660569946675538,-0.0109735696264728,"2006-08","2006-Q3",295400,-0.132362897765741,"2004-05"
2017-10-31,98211,"95451","CA","Clearlake","Lake","Kelseyville",7202,259100,-0.0053742802303263,-0.0095565749235474,0.0113192818110851,0.120488645162625,-0.0163064176951382,"2007-03","2007-Q1",372300,-0.304055868922912,"2004-07"
2017-10-31,90300,"74110","OK","Tulsa","Tulsa","Tulsa",7203,52600,0.0293542074363992,0.0154440154440154,0,0.0280732359836871,,"2017-04","2017-Q2",58900,-0.106960950764007,"2016-10"
2017-10-31,59359,"04090","ME","Portland","York","Wells",7204,274400,0.00292397660818713,0.0162962962962963,0.0521472392638037,0.0355720645601239,-0.00527377616861335,"2006-09","2006-Q3",293500,-0.065076660988075,"2003-12"
2017-10-31,72928,"33947","FL","Punta Gorda","Charlotte","Rotonda West",7205,276900,0.00217155266015201,0.0043525571273123,-0.00965665236051502,0.0497663004779196,,"2016-12","2016-Q4",289600,-0.043853591160221,"2016-10"
2017-10-31,99226,"97367","OR","Newport","Lincoln","Lincoln City",7206,229200,0.00131061598951507,-0.00736249458640104,-0.00950734658599827,0.0394330726484697,-0.0230853902477098,"2007-05","2007-Q2",306100,-0.251225089839922,"2005-11"
2017-10-31,74870,"38556","TN",,"Fentress","Jamestown",7207,97400,-0.00204918032786885,0.046186895810956,0.284960422163588,0.0956068996072541,,"2017-09","2017-Q3",97600,-0.00204918032786885,"2017-09"
2017-10-31,100301,"99615","AK",,"Kodiak Island","Kodiak",7208,274600,-0.00326678765880218,-0.00145454545454545,0.019680653546231,0.00951553591396737,0.00509243117577696,"2017-08","2017-Q3",275700,-0.00398984403336961,"2017-07"
2017-10-31,58407,"01527","MA","Worcester","Worcester","Millbury",7209,269700,0.00484351713859911,0.0123873873873874,0.0702380952380952,0.0518150576593239,0.00471784523766505,"2005-12","2005-Q4",286700,-0.0592954307638647,"2005-01"
2017-10-31,89445,"72207","AR","Little Rock","Pulaski","Little Rock",7210,244000,-0.00529963310232369,-0.000819000819000819,0.0196406184705391,0.0221348799305803,0.00676116376249936,"2017-08","2017-Q3",245700,-0.00691900691900692,"2017-07"
2017-10-31,70265,"29033","SC","Columbia","Lexington","Cayce",7211,106900,0.00187441424554827,0.0229665071770335,0.0863821138211382,0.0420575163862988,0.00699718077643108,"2009-05","2009-Q2",107600,-0.00650557620817844,"2009-03"
2017-10-31,99750,"98363","WA","Port Angeles","Clallam","Port Angeles",7212,228200,0.0115248226950355,0.029318899413622,0.182996371176776,0.0599059316653434,-0.00147783774782007,"2008-04","2008-Q2",235200,-0.0297619047619048,"2007-05"
2017-10-31,61949,"10965","NY","New York","Rockland","Orangetown",7213,415100,-0.00360057609217475,0.00532816662630177,0.0141705350598583,0.0166522125137591,-0.013160322998428,"2006-02","2006-Q1",483100,-0.140757607120679,"2004-06"
2017-10-31,87403,"67010","KS","Wichita","Butler","Augusta",7214,113700,0.0133689839572193,0.0215633423180593,0.0666041275797373,0.0211560191345268,-0.00702100119240445,"2007-04","2007-Q2",122900,-0.0748576078112286,
2017-10-31,73108,"34450","FL","Homosassa Springs","Citrus","Inverness",7215,129200,0,0.00701480904130943,0.0633744855967078,0.0838015161915475,-0.00954148103221253,"2006-08","2006-Q3",167600,-0.229116945107399,"2005-04"
2017-10-31,64460,"16127","PA","Youngstown","Mercer","Grove City",7216,142200,0.00211416490486258,0.00565770862800566,0.037956204379562,0.0410317529997131,0.0115282919605741,"2015-11","2015-Q4",142500,-0.00210526315789474,"2015-10"
2017-10-31,75551,"40175","KY","Elizabethtown","Hardin","Vine Grove",7217,143900,0.00699790062981106,0.0227434257285004,0.0934650455927052,0.0272497176542275,,"2017-10","2017-Q4",143900,0,"2017-10"
2017-10-31,72869,"33859","FL","Lakeland","Polk","Lake Wales",7218,164500,0.0024375380865326,0,0.0268414481897628,0.0494957343083986,-0.0118892657286214,"2006-08","2006-Q3",197500,-0.167088607594937,"2005-06"
